id,Open,High,Low,Close,Adj_Close,Volume
546,76.580002,76.589996,75.120003,75.349998,64.70916,2244337
547,74.029999,75.209999,73.449997,74.300003,63.807442,3193410
548,75,75.519997,74.300003,74.489998,63.970608,1759983
549,74.849998,75.860001,73.800003,75.209999,64.588928,1571837
550,75.290001,75.980003,74.669998,75.75,65.052673,1699003
551,76.080002,76.360001,74.650002,75.239998,64.614693,1385461
552,75.400002,76.400002,75.059998,75.129997,64.520218,1212501
553,74.879997,75.199997,73.080002,74.639999,64.099419,3589651
554,75.269997,76.019997,74.07,74.440002,63.927666,1566574
555,73.610001,74.529999,72.849998,73.5,63.120411,2575794
556,73.760002,74.089996,72.410004,72.690002,62.424797,2310612
557,72.150002,74.970001,71.790001,74.5,63.979191,2813362
558,73.800003,75.019997,73.449997,75.019997,64.425758,2465917
559,75.480003,79.379997,75.330002,76.400002,65.610878,3653380
560,77,77.260002,75.660004,76.339996,65.559349,1932217
561,77.260002,77.599998,76.209999,76.230003,65.464882,2200260
562,76.519997,77.660004,76,76.790001,65.945801,1659432
563,78.050003,79.120003,77.669998,77.739998,66.761642,2425412
564,77.599998,78.120003,77.230003,77.230003,66.323669,1325843
565,77.230003,77.400002,76.419998,76.919998,66.057434,1357676
566,74.610001,76.150002,73.599998,74.260002,63.773083,3911224
567,74.309998,74.599998,72.870003,73.860001,63.429569,2407914
568,73.330002,74.050003,72.32,73.360001,63.000187,2200595
569,73.809998,73.959999,72.269997,72.529999,62.287392,1566238
570,72.32,74.059998,72.199997,73.900002,63.463928,2107935
571,74.580002,76.370003,74.199997,74.660004,64.1166,2677272
572,74.059998,74.389999,73,74.199997,63.721558,2644968
573,74.559998,75.120003,73.07,73.739998,63.326523,1941853
574,74.019997,74.830002,73.980003,74.18,63.704388,1711054
575,74.07,74.300003,73.080002,73.690002,63.283588,1624218
576,74.050003,74.620003,73.410004,74.32,63.824612,2035275
577,74.089996,74.139999,73.120003,73.620003,63.223465,1040962
578,73.489998,74,73.07,73.489998,63.111824,952777
579,73.830002,75.519997,73.75,74.870003,64.296944,1548836
580,75.18,75.239998,73.209999,73.870003,63.438156,1941777
581,74.199997,74.540001,73.309998,73.739998,63.326523,1380720
582,73.940002,74.129997,72.32,72.849998,62.562195,1974610
583,72.839996,73.080002,71.360001,72.209999,62.012585,2245761
584,76.699997,77.559998,75.010002,75.660004,64.97538,4691686
585,75.010002,75.489998,73.650002,74.43,63.919075,2090935
586,73.839996,75.089996,73.519997,74.160004,63.687214,1451914
587,73.400002,73.839996,71.620003,72.07,61.892353,2981527
588,72.07,72.650002,71.139999,71.709999,61.583191,1885183
589,71,71.290001,69.639999,70.099998,60.200558,2409172
590,70.099998,72.800003,70.059998,71.379997,61.299789,2764437
591,71.959999,73.209999,71.440002,72.769997,62.4935,2218925
592,73.239998,74.830002,73.230003,74.18,63.704388,2262635
593,73,74.75,72.370003,74.269997,63.78167,2051889
594,74.300003,74.949997,73.239998,74,63.549801,1394876
595,73.599998,75.07,73.139999,73.470001,63.09465,1950796
596,73.739998,74.300003,73.410004,73.449997,63.077473,1582367
597,72.739998,72.900002,71.650002,71.839996,61.694836,2950979
598,71.419998,72.040001,70.230003,71.93,61.772125,4978117
599,71.779999,72.160004,69.120003,69.860001,59.99445,1828170
600,70.349998,70.760002,70.209999,70.699997,60.715824,1031948
601,70.629997,70.660004,68.790001,69.739998,59.891392,1429230
602,69.220001,69.809998,69.019997,69.050003,59.298836,1426463
603,69.800003,71.769997,69.639999,71.709999,61.583191,1857639
604,71.75,72.32,71.269997,72.120003,61.935295,1238553
605,71.849998,73.68,71.279999,72.209999,62.012585,1865750
606,73.080002,73.779999,72.32,72.949997,62.648075,1921526
607,72.400002,72.889999,71.870003,72.529999,62.287392,1569810
608,72.400002,72.839996,70.629997,71.830002,61.686245,2009338
609,71.029999,72.300003,71.029999,71.589996,61.480137,1360714
610,72.099998,73.230003,71.129997,71.620003,61.505905,1446376
611,71.650002,71.809998,71.050003,71.529999,61.428612,1296314
612,70.889999,71.43,70.190002,71.260002,61.196743,1319472
613,71.860001,73.620003,71.75,73.339996,62.983002,2590438
614,73.5,73.589996,72.709999,73.029999,62.716785,739929
615,72.480003,72.949997,72.300003,72.730003,62.459152,1068277
616,72,72.589996,71.620003,72.230003,62.029766,1380855
617,72.150002,73.120003,71.900002,73.120003,62.794079,1419799
618,73.5,74.75,73.5,74.349998,63.850372,2173838
619,74.309998,74.470001,73.57,73.980003,63.532631,1335145
620,73.550003,74.449997,73.010002,73.849998,63.420986,1115739
621,73.900002,74.139999,73.089996,73.330002,62.974419,1187607
622,74.209999,74.620003,72.360001,73.459999,63.086056,1648320
623,73.75,74.470001,73.279999,74.139999,63.670036,1529328
624,73.989998,74.25,72.860001,73.239998,62.897125,1527571
625,73.610001,73.730003,73,73.610001,63.214878,1579217
626,73.389999,73.790001,72.889999,73.650002,63.249229,1290915
627,73.199997,73.419998,71.220001,71.220001,61.162392,2602996
628,70.690002,70.879997,69.010002,69.529999,59.711052,2549287
629,69.610001,69.989998,68.57,69.410004,59.608006,1964372
630,69.949997,70.360001,69.169998,69.910004,60.037392,1725806
631,70.5,70.620003,69.68,70.389999,60.4496,1785637
632,71,71.110001,69.339996,69.349998,59.556469,1847105
633,69.099998,71.160004,68.110001,70.769997,60.775936,2744797
634,70.199997,71.019997,69.959999,70.589996,60.621357,1095834
635,70.239998,71.199997,70.089996,71.040001,61.007813,1136405
636,71.110001,73.25,71.110001,72.510002,62.270218,2063029
637,72.550003,73.400002,72.470001,73.120003,62.794079,1637768
638,72.970001,73.75,72.809998,73.129997,62.802662,1312550
639,73.790001,74.440002,73.400002,73.699997,63.292164,1786026
640,73.239998,74.239998,72.910004,74,63.549801,1437733
641,73.690002,74.43,73.5,74.239998,63.755909,1158100
642,73.879997,74.449997,73.589996,74.309998,63.816017,1118481
643,74.900002,75.540001,74.629997,74.75,64.193886,1458575
644,75.330002,75.400002,74.57,74.669998,64.125183,990670
645,74.5,75.160004,74.400002,75.059998,64.460106,1167940
646,74.209999,74.809998,73.610001,74.529999,64.004959,1277239
647,73.800003,73.809998,72.300003,73.089996,62.768303,1980823
648,72,72.230003,71.410004,72.160004,61.969646,1634876
649,72.25,73.230003,71.919998,73.18,62.845596,1357029
650,73.699997,73.940002,72.760002,73.099998,62.776897,1243429
651,72.839996,73.769997,72.830002,73.629997,63.232048,1117529
652,73.739998,74.709999,73.510002,73.779999,63.360874,1541976
653,74.220001,75.18,72.769997,74.089996,63.627094,4131566
654,74.300003,74.419998,73.900002,74.169998,63.695797,954628
655,74.139999,76.5,74.099998,75.720001,65.026901,1907389
656,75.910004,75.910004,71.279999,71.980003,61.815075,4291080
657,71.809998,72.389999,70.830002,71.150002,61.10228,1763972
658,71.25,71.419998,69.18,69.599998,59.771168,3025563
659,69,69.690002,68.779999,68.919998,59.187195,1544865
660,68.889999,68.93,67.910004,67.910004,58.319832,2153100
661,68.5,68.949997,67.730003,68.230003,58.594635,1876013
662,67.989998,68.589996,67.739998,67.889999,58.302647,1416893
663,68.459999,68.989998,68.059998,68.75,59.041199,1887263
664,69.639999,70.629997,69.589996,69.699997,59.857044,2396741
665,69.730003,71.919998,69.68,71.25,61.18816,2622991
666,72.099998,72.870003,72,72.580002,62.330338,2166661
667,72.25,73.849998,72.150002,73.339996,62.983002,2168174
668,73.470001,74.139999,73.470001,73.790001,63.369453,1427259
669,72.389999,73.730003,72.290001,73.57,63.180527,1325909
670,73.129997,74.059998,72.889999,73.199997,62.862782,1281897
671,72.940002,73.580002,72.889999,73.190002,62.854191,1264318
672,73.330002,73.839996,72.769997,73.510002,63.129002,1287851
673,73,75.540001,72.639999,75.290001,64.657639,2612728
674,75.129997,75.989998,74.910004,75.650002,64.966789,1175155
675,76,76.68,75.730003,76.400002,65.610878,1587145
676,77.099998,78.040001,76.309998,77.25,66.340836,2357190
677,77.199997,78.300003,76.849998,77.75,66.770233,2868292
678,77.75,78.190002,77.410004,77.5,66.555534,1139985
679,76.400002,77.269997,75.889999,76.470001,65.67099,1779199
680,76.32,76.559998,75.769997,75.779999,65.078438,1453960
681,75.910004,76.459999,75.57,76.199997,65.439117,1289602
682,76.160004,76.760002,75.790001,75.889999,65.172897,899246
683,75.510002,75.900002,75.190002,75.900002,65.181488,1217765
684,75.690002,76.779999,75.480003,75.800003,65.095612,1694344
685,75.529999,75.800003,75.260002,75.669998,64.983963,1047600
686,73.019997,74.019997,72.160004,74,63.549801,2560420
687,73.5,73.75,71.43,72.279999,62.072701,2524460
688,71.610001,71.800003,69.910004,71.379997,61.299789,2863706
689,70.910004,70.980003,68.690002,69.300003,59.513531,3095227
690,69.879997,70.120003,68.639999,68.870003,59.14426,3311601
691,68.800003,68.800003,67.029999,68.059998,58.448643,2857093
692,68.669998,68.699997,67.419998,67.879997,58.294056,2065886
693,68.300003,71.300003,66.529999,70,60.114681,4082038
